_timeStamp,_carCoordinates_x,_carCoordinates_y,_carCoordinates_z,_speed,_acc_frontal,_acc_horizontal,_gas,_suspensionDiff_FL,_suspensionDiff_FR,_suspensionDiff_BL,_suspensionDiff_BR,isTactileMotionOngoing,_leftMotor,_rightMotor,Cue0,Cue1,Cue2,Cue3,Cue4,Cue5,Cue6,Cue7,Cue8,Cue9,Cue10,Cue11,Cue12,Cue13,Cue14,Cue15,Shake0,Shake1,Shake2,Shake3,Shake4,Shake5,Shake6,Shake7,Shake8,Shake9,Shake10,Shake11,Shake12,Shake13,Shake14,Shake15,Sum0,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Sum9,Sum10,Sum11,Sum12,Sum13,Sum14,Sum15
518.92,555.2718,6.098436,179.512,0.0004909108,0,0,0,-0.00360486,-0.004176885,0.002720276,0.00284262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
518.94,555.2718,6.098413,179.512,0.002410963,0,0,0,-0.003044094,-0.003410076,0.002727138,0.002485494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
518.96,555.2718,6.098413,179.512,0.002410963,0,0,0,-0.003044094,-0.003410076,0.002727138,0.002485494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
518.98,555.2718,6.098413,179.512,0.002410963,0,0,0,-0.003044094,-0.003410076,0.002727138,0.002485494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519,555.2718,6.098413,179.512,0.002410963,0,0,0,-0.003044094,-0.003410076,0.002727138,0.002485494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.02,555.2718,6.098413,179.512,0.002410963,0,0,0,-0.003044094,-0.003410076,0.002727138,0.002485494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.04,555.2718,6.098396,179.512,0.001730301,0,0,0,-0.00272253,-0.002792142,0.003437457,0.002772383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.06,555.2718,6.098396,179.512,0.001730301,0,0,0,-0.00272253,-0.002792142,0.003437457,0.002772383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.08,555.2718,6.098385,179.512,0.004093087,0,0,0,-0.002947521,-0.002957987,0.003336725,0.00257077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.1,555.2718,6.098385,179.512,0.004093087,0,0,0,-0.002947521,-0.002957987,0.003336725,0.00257077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.12,555.2718,6.098372,179.512,0.002643007,0,0,0,-0.002552999,-0.002788901,0.002924701,0.002442002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.14,555.2718,6.098368,179.512,0.001772608,0,0,0,-0.002699665,-0.002609548,0.00252784,0.00173226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.16,555.2718,6.098365,179.512,0.002963042,0,0,0,-0.002726219,-0.00279287,0.002629477,0.001736216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.18,555.2718,6.098356,179.5119,0.003355528,0,0,0,-0.002097171,-0.003279061,0.001982324,0.001797671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.2,555.2718,6.098349,179.5119,0.003031358,0,0,0,-0.001697491,-0.003014933,0.002509742,0.002085818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.22,555.2718,6.098344,179.5119,0.003130514,0,0,0,-0.002482886,-0.003727934,0.003104889,0.002096177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.24,555.2718,6.098336,179.5119,0.002900848,0,0,0,-0.003063317,-0.003918102,0.003005218,0.002355813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.26,555.2718,6.098331,179.5119,0.0006355108,0,0,0,-0.002758276,-0.003788798,0.002844277,0.003024084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.28,555.2718,6.09833,179.5119,0.001817992,0,0,0,-0.003379252,-0.003428245,0.002382982,0.002454929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.3,555.2718,6.098322,179.5118,0.002263043,0,0,0,-0.003729673,-0.003128806,0.001574045,0.0009942873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.32,555.2718,6.09832,179.5118,0.002632321,0,0,0.08235294,-0.003111713,-0.002491927,0.001514513,0.0009067795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.34,555.2718,6.098314,179.5118,0.004005761,0,0,0.8509805,-0.001764873,-0.002272623,0.002167596,0.002328895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.36,555.2718,6.098314,179.5118,0.004005761,0,0,0.8509805,-0.001764873,-0.002272623,0.002167596,0.002328895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.38,555.2718,6.098298,179.5118,0.009761463,0.0635471,-0.0101102,1,-0.002299746,-0.002586524,0.00290138,0.00151233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519.4,555.2728,6.09815,179.5109,0.07326475,0.4130481,-0.06502064,1,-0.006948302,-0.006774395,0.005418874,0.004458961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,40,
519.42,555.275,6.097924,179.5091,0.1593529,0.4345796,0.03813115,1,-0.01471302,-0.0147387,0.01026472,0.01068129,1,0,0,0,0,0,0,0,0,0,9,25,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,40,
519.44,555.278,6.09763,179.5066,0.2419878,0.6098779,-0.0853169,1,-0.02517485,-0.02460491,0.01680766,0.01820468,1,0,0,0,0,0,0,0,0,3,20,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,9,25,22,6,0,0,0,40,40,
519.46,555.2822,6.097242,179.5031,0.3292463,0.5435075,0.014974,1,-0.04458924,-0.04272553,0.02887441,0.03026078,1,0,1,0,0,0,0,0,0,0,15,38,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,3,20,29,13,0,0,0,0,40,40,
519.48,555.2877,6.096756,179.4985,0.4251607,0.5762044,-0.07283616,1,-0.05908573,-0.05732366,0.03900675,0.0408318,1,0,2,0,0,0,0,0,0,1,22,40,19,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,7,7,7,0,0,0,0,40,40,40,0,0,0,0,15,38,32,8,0,0,0,40,40,
519.5,555.2946,6.096165,179.4928,0.5197539,0.5285327,0.1064299,1,-0.08033425,-0.07918942,0.05502278,0.05641043,1,0,2,0,0,0,0,0,0,0,15,37,29,7,0,0,0,0,0,0,0,0,0,0,10,10,10,0,9,9,9,0,0,0,0,40,40,40,40,0,7,8,29,40,26,7,7,0,40,40,40,
519.52,555.3027,6.095476,179.486,0.6136851,0.4845062,0.04158595,1,-0.08978016,-0.08791818,0.06311941,0.06323805,1,0,0,0,0,0,0,0,0,10,31,30,10,0,0,0,0,0,0,0,0,0,0,0,14,14,14,0,13,13,13,0,0,0,0,40,40,40,40,0,10,10,25,37,38,16,9,0,40,40,40,
519.54,555.3105,6.094844,179.4795,0.6941323,0.4639066,0.005668774,1,-0.09088441,-0.09027569,0.06514274,0.06389395,1,0,0,0,0,0,0,0,0,4,22,33,14,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,15,15,15,0,0,0,0,0,40,40,40,40,14,24,45,30,23,13,13,40,40,40,40,
519.56,555.3231,6.093875,179.4691,0.8126347,0.5507956,0.02313086,1,-0.08526114,-0.08468727,0.06024581,0.05909171,1,0,6,0,0,0,0,0,0,0,18,35,17,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,16,16,16,0,0,0,0,0,0,40,40,40,15,19,37,33,29,15,15,40,40,40,0,
519.58,555.3353,6.092968,179.4589,0.9070942,0.4905923,-0.005977288,1,-0.07641464,-0.07504506,0.05251004,0.05170231,1,0,7,0,0,0,0,0,0,2,23,40,18,0,0,0,0,0,0,0,0,0,0,0,14,14,14,0,15,15,15,0,0,0,0,0,0,40,40,40,15,15,33,35,33,16,16,40,40,40,0,
519.6,555.3513,6.091825,179.4457,1.018833,0.4796359,0.1009212,1,-0.06430764,-0.06300427,0.04249715,0.04183245,1,0,7,0,0,0,0,0,0,0,18,37,19,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,13,13,13,0,0,0,0,0,0,0,40,40,54,16,37,40,33,15,55,40,40,0,0,
519.62,555.3801,6.089812,179.4216,1.199026,0.4861353,0.01662381,1,-0.05126938,-0.05034019,0.02953321,0.02955183,1,0,4,0,0,0,0,0,0,9,28,27,8,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,10,10,10,0,0,0,0,0,0,0,40,40,52,12,30,37,32,13,53,40,40,0,0,
519.64,555.4165,6.08727,179.3912,1.39433,0.555023,-0.002488524,1,-0.04167866,-0.04146156,0.01983824,0.02072705,1,0,4,0,0,0,0,0,0,1,20,35,17,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,7,7,7,0,0,0,0,0,0,0,40,40,50,59,38,27,18,50,50,40,40,0,0,
519.66,555.4165,6.08727,179.3912,1.39433,0.555023,-0.002488524,1,-0.04167866,-0.04146156,0.01983824,0.02072705,1,0,1,0,0,0,0,0,0,0,21,42,21,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,40,47,48,27,35,24,47,47,40,0,0,0,
519.68,555.4333,6.086091,179.3772,1.474539,0.5293633,-0.00447759,1,-0.03549808,-0.03619389,0.01429972,0.01502461,1,0,3,0,0,0,0,0,0,0,21,42,21,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,40,45,45,26,42,21,40,40,40,0,0,0,
519.7,555.4546,6.08458,179.3595,1.565481,0.5472614,-0.007063836,1,-0.03123732,-0.03277856,0.01009227,0.01081606,1,0,3,0,0,0,0,0,0,0,19,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,66,42,61,40,40,0,0,0,0,
519.72,555.4811,6.082676,179.3373,1.683357,0.5785081,-0.008879095,1,-0.02955409,-0.03131109,0.006737506,0.007871387,1,0,6,0,0,0,0,0,0,0,20,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,59,40,60,40,40,0,0,0,0,
519.74,555.5053,6.080913,179.3171,1.777391,0.5311868,-0.00499928,1,-0.02738502,-0.03033911,0.004517397,0.006374592,1,0,6,0,0,0,0,0,0,0,21,43,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,60,81,61,40,40,0,0,0,0,
519.76,555.5531,6.077379,179.2773,1.951384,0.552106,0.01366279,1,-0.02693435,-0.03036459,0.004881195,0.007638832,1,0,2,0,0,0,0,0,0,0,19,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,61,83,63,40,0,0,0,0,0,
519.78,555.5859,6.074929,179.25,2.066708,0.5517148,0.008234769,1,-0.02697365,-0.03033547,0.005413954,0.008541722,1,0,1,0,0,0,0,0,0,1,22,41,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,59,80,60,40,0,0,0,0,0,
519.8,555.6154,6.072702,179.2255,2.160015,0.5361455,-0.003702521,1,-0.02691821,-0.03020291,0.005818836,0.009815972,1,0,1,0,0,0,0,0,0,0,22,41,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,81,59,0,0,0,0,0,0,
519.82,555.6409,6.07076,179.2042,2.239164,0.5538549,0.009346187,1,-0.02573516,-0.02928688,0.006158224,0.01102161,1,0,4,0,0,0,0,0,0,0,20,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,81,60,0,0,0,0,0,0,
519.84,555.6783,6.067908,179.1731,2.35283,0.5464225,-0.00962472,1,-0.02535446,-0.02784599,0.006174462,0.01171273,1,0,4,0,0,0,0,0,0,0,22,41,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,80,60,0,0,0,0,0,0,
519.86,555.7175,6.064891,179.1405,2.463362,0.5358669,-0.000117451,1,-0.0257981,-0.02561448,0.005567369,0.01194033,1,0,4,0,0,0,0,0,0,0,20,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,81,20,0,0,0,0,0,0,
519.88,555.7584,6.061717,179.1064,2.574143,0.5477041,-0.0001869798,1,-0.02485467,-0.0231651,0.005003996,0.01262299,0,0,2,0,0,0,0,0,0,0,20,41,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,81,21,0,0,0,0,0,0,
519.9,555.7888,6.059356,179.0812,2.653065,0.5495019,-0.01224488,1,-0.02371111,-0.02120676,0.004475316,0.01244704,0,0,2,0,0,0,0,0,0,0,21,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,20,0,0,0,0,0,0,
519.92,555.8327,6.055927,179.0445,2.763547,0.5935465,-0.02313271,1,-0.02164356,-0.01888444,0.004181732,0.0112868,1,0,1,0,0,0,0,0,0,0,19,41,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,42,21,0,0,0,0,0,0,
519.94,555.9053,6.050262,178.9839,2.932367,0.5139347,-0.006953299,1,-0.01710304,-0.01535142,0.003702133,0.008848538,1,0,3,0,0,0,0,0,0,0,20,43,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,19,41,22,1,0,0,0,0,0,
519.96,555.9397,6.047583,178.9552,3.008282,0.53038,-0.01493856,1,-0.01319789,-0.01299821,0.003333035,0.007445472,1,0,3,0,0,0,0,0,0,0,19,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,20,43,25,2,0,0,0,0,40,
519.98,555.9397,6.047583,178.9552,3.008282,0.53038,-0.01493856,1,-0.01319789,-0.01299821,0.003333035,0.007445472,1,0,3,0,0,0,0,0,0,0,18,39,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,19,38,20,0,0,0,0,0,40,
520,555.9894,6.043729,178.9138,3.110427,0.502785,-0.0008924454,1,-0.009026272,-0.0100272,0.002538732,0.005150054,1,0,3,0,0,0,0,0,0,0,18,39,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,18,39,21,1,0,0,0,40,40,
520.02,556.0933,6.035638,178.8271,3.305845,0.4549249,0.01096499,1,-0.003838629,-0.005635913,0.0004360283,0.001517999,1,0,1,0,0,0,0,0,0,0,19,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,18,39,21,1,0,0,0,40,40,
520.04,556.0933,6.035638,178.8271,3.305845,0.4549249,0.01096499,1,-0.003838629,-0.005635913,0.0004360283,0.001517999,1,0,1,0,0,0,0,0,0,1,18,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,19,38,19,0,0,0,0,40,40,
520.06,556.1872,6.028254,178.7487,3.460936,0.4301852,-0.02262586,1,0.001292042,-0.001059503,-0.002143486,-0.001351241,1,0,1,0,0,0,0,0,0,1,18,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,0,0,1,18,33,16,0,0,0,40,40,40,
520.08,556.2357,6.024405,178.7082,3.538669,0.4256864,0.02131899,1,0.005963738,0.002827157,-0.004359832,-0.003538969,1,0,2,0,0,0,0,0,0,0,14,30,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,0,0,1,18,33,16,0,0,0,40,40,40,
520.1,556.2852,6.020453,178.6669,3.604544,0.3595266,-0.002271265,1,0.009344573,0.005691471,-0.005587328,-0.004986205,1,0,2,0,0,0,0,0,0,2,18,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,0,0,14,30,18,2,0,40,40,40,40,
520.12,556.3271,6.017086,178.632,3.650012,0.2927279,-0.008185044,1,0.01354724,0.009428623,-0.006940071,-0.006590934,1,0,0,0,0,0,0,0,0,0,13,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,2,18,30,14,0,0,40,40,40,0,
520.14,556.3867,6.012269,178.5824,3.717046,0.3439332,-0.006013349,1,0.02166698,0.01692744,-0.009482933,-0.008648675,1,0,0,0,0,0,0,0,0,0,10,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,13,27,14,0,0,40,40,40,0,
520.16,556.4387,6.008048,178.539,3.79269,0.4787127,0.007211134,1,0.02846867,0.0234377,-0.01178657,-0.01037435,1,0,0,0,0,0,0,0,0,0,12,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,40,40,40,0,10,21,12,0,40,40,40,0,0,
520.18,556.501,6.003018,178.487,3.903589,0.5708431,-0.02139762,1,0.02965347,0.02544285,-0.01342915,-0.01070985,1,0,2,0,0,0,0,0,0,0,19,36,17,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,40,40,40,0,12,25,13,0,40,40,45,5,5,
520.2,556.5558,5.998626,178.4412,4.001967,0.5392768,-0.009307951,1,0.02645565,0.02327866,-0.01301224,-0.009121113,1,0,2,0,0,0,0,0,0,0,19,41,24,2,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,7,7,7,0,5,5,45,40,40,40,19,36,17,40,40,40,47,7,7,
520.22,556.6121,5.994164,178.3944,4.08841,0.4502949,0.01078215,1,0.01888846,0.01737056,-0.01019705,-0.005260963,1,0,3,0,0,0,0,0,0,0,19,40,21,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,6,6,6,0,6,6,6,40,40,40,19,41,24,42,40,40,7,7,7,
520.24,556.6692,5.989625,178.3467,4.161409,0.3661672,-0.01782995,1,0.008152056,0.008291135,-0.004802981,0.000806986,1,0,1,0,0,0,0,0,0,1,18,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,40,40,40,19,40,21,40,40,40,6,6,6,
520.26,556.7764,5.981075,178.2573,4.282067,0.3695678,0.02933678,1,-0.001265633,-0.0007181532,-0.001602013,0.006160113,1,0,1,0,0,0,0,0,0,0,12,26,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,58,33,56,40,40,0,0,0,0,
520.28,556.8162,5.977876,178.2242,4.330199,0.3962772,0.03069976,1,-0.005933371,-0.005153995,-0.0001843078,0.008343973,1,0,0,0,0,0,0,0,0,2,17,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,52,26,55,41,40,0,0,0,0,
520.3,556.9073,5.970496,178.148,4.450536,0.4406971,0.00937292,1,-0.00363202,-0.003267908,-0.002670205,0.006060702,1,0,0,0,0,0,0,0,0,3,18,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,57,65,51,40,40,0,0,0,0,
520.32,556.9592,5.966306,178.1047,4.517142,0.453969,0.005546674,1,1.532691E-05,-0.0006468523,-0.004682442,0.003837546,1,0,1,0,0,0,0,0,0,0,17,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,58,67,52,40,0,0,0,0,0,
520.34,557.0436,5.959523,178.0342,4.623426,0.4400692,0.007985666,1,0.003735493,0.001755249,-0.003485529,0.0009336047,1,0,2,0,0,0,0,0,0,0,18,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,57,72,56,40,0,0,0,0,0,
520.36,557.1299,5.952682,177.9621,4.726705,0.4636481,-0.03510351,1,0.005803272,0.003644941,0.003501408,-0.00151349,1,0,2,0,0,0,0,0,0,0,17,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,74,56,0,0,0,0,0,0,
520.38,557.207,5.946632,177.8978,4.813518,0.4297937,-0.0209052,1,0.005213796,0.00275215,0.006684178,-0.001739543,1,0,2,0,0,0,0,0,0,0,14,32,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,73,56,0,0,0,0,0,0,
520.4,557.331,5.936946,177.7944,4.957313,0.4466043,0.001802012,1,0.004020002,0.001097591,0.01157075,-0.003438475,1,0,2,0,0,0,0,0,0,0,14,31,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,72,61,3,0,0,0,0,0,
520.42,557.331,5.936946,177.7944,4.957313,0.4466043,0.001802012,1,0.004020002,0.001097591,0.01157075,-0.003438475,1,0,2,0,0,0,0,0,0,0,17,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,72,61,3,0,0,0,0,0,
520.44,557.4236,5.929787,177.7173,5.063383,0.4179321,0.02954446,1,0.001618668,0.0006871091,0.01443367,-0.004658387,0,0,1,0,0,0,0,0,0,0,17,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,74,17,0,0,0,0,0,0,
520.46,557.5182,5.922514,177.6386,5.169114,0.4748085,-0.01943488,1,-0.001181686,0.0008802329,0.0114218,-0.005816952,0,0,1,0,0,0,0,0,0,2,19,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,17,0,0,0,0,0,0,
520.48,557.5662,5.918815,177.5986,5.221805,0.5041622,-0.02138534,1,-0.001772846,0.001759252,0.005098027,-0.007510904,0,0,3,0,0,0,0,0,0,0,16,34,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,29,13,0,0,0,0,0,0,
520.5,557.6636,5.911263,177.5175,5.328016,0.4680532,0.001853421,1,-0.004344644,0.00182189,0.0007572846,-0.007188346,0,0,3,0,0,0,0,0,0,0,17,36,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,20,1,0,0,0,0,0,
520.52,557.7131,5.907411,177.4763,5.382482,0.475912,-0.009397849,1,-0.00856227,0.001210254,-0.002353452,-0.00496263,0,0,2,0,0,0,0,0,0,0,18,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,21,2,0,0,0,0,0,
520.54,557.8136,5.899565,177.3927,5.490096,0.4990492,-0.02952467,1,-0.01026659,-0.001873511,-0.006988645,-0.001652399,0,0,0,0,0,0,0,0,0,0,17,35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,35,17,0,0,0,0,0,0,
