_timeStamp,_carCoordinates_x,_carCoordinates_y,_carCoordinates_z,_speed,_acc_frontal,_acc_horizontal,_gas,_suspensionDiff_FL,_suspensionDiff_FR,_suspensionDiff_BL,_suspensionDiff_BR,isTactileMotionOngoing,_leftMotor,_rightMotor,Cue0,Cue1,Cue2,Cue3,Cue4,Cue5,Cue6,Cue7,Cue8,Cue9,Cue10,Cue11,Cue12,Cue13,Cue14,Cue15,Shake0,Shake1,Shake2,Shake3,Shake4,Shake5,Shake6,Shake7,Shake8,Shake9,Shake10,Shake11,Shake12,Shake13,Shake14,Shake15,Sum0,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Sum9,Sum10,Sum11,Sum12,Sum13,Sum14,Sum15
183.3,75.14906,-0.6927336,-16.13014,0.0008828162,0,0,0,-0.005727862,-0.005714857,0.005289585,0.00531795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.32,75.14906,-0.6928161,-16.13014,0.0008811547,0,0,0,-0.005589196,-0.005568957,0.005159472,0.005160694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.34,75.14906,-0.6928161,-16.13014,0.0008811547,0,0,0,-0.005589196,-0.005568957,0.005159472,0.005160694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.36,75.14906,-0.6928161,-16.13014,0.0008811547,0,0,0,-0.005589196,-0.005568957,0.005159472,0.005160694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.38,75.14906,-0.6928161,-16.13014,0.0008811547,0,0,0,-0.005589196,-0.005568957,0.005159472,0.005160694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.4,75.14906,-0.6928161,-16.13014,0.0008811547,0,0,0,-0.005589196,-0.005568957,0.005159472,0.005160694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.42,75.14906,-0.6928806,-16.13014,0.0008364526,0,0,0,-0.005458325,-0.005446433,0.005036943,0.005041852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.44,75.14906,-0.6928806,-16.13014,0.0008364526,0,0,0,-0.005458325,-0.005446433,0.005036943,0.005041852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.46,75.14906,-0.6928806,-16.13014,0.0008364526,0,0,0,-0.005458325,-0.005446433,0.005036943,0.005041852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.48,75.14906,-0.6928954,-16.13014,0.0008794919,0,0,0,-0.005389194,-0.005397572,0.004975342,0.004971602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.5,75.14906,-0.6928954,-16.13014,0.0008794919,0,0,0,-0.005389194,-0.005397572,0.004975342,0.004971602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.52,75.14906,-0.6929172,-16.13014,0.0008838083,0,0,0,-0.005290158,-0.005318764,0.004917629,0.004911772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.54,75.14906,-0.6929438,-16.13014,0.0007993458,0,0,0,-0.005237729,-0.005255823,0.004855413,0.004830164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.56,75.14906,-0.6929438,-16.13014,0.0007993458,0,0,0,-0.005237729,-0.005255823,0.004855413,0.004830164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.58,75.14906,-0.6929626,-16.13014,0.001081729,0,0,0,-0.005079764,-0.005114492,0.00472044,0.004685877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.6,75.14906,-0.6929766,-16.13014,0.0008289037,0,0,0,-0.004941722,-0.004996173,0.004631095,0.00457714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.62,75.14906,-0.6929952,-16.13014,0.000799401,0,0,0,-0.004902068,-0.004932817,0.004591686,0.004560051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.64,75.14906,-0.6930137,-16.13014,0.0008206823,0,0,0,-0.004858142,-0.004881645,0.004515537,0.00447998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.66,75.14906,-0.693023,-16.13014,0.0008902522,0,0,0.2588235,-0.004784076,-0.004826369,0.004509646,0.004464285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.68,75.14906,-0.693051,-16.13014,0.001627783,0.003854798,-0.003059397,1,-0.004817261,-0.004853876,0.004617231,0.004568483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.7,75.14908,-0.6931013,-16.13014,0.004700533,-0.01138478,-0.001132579,1,-0.005899656,-0.005936231,0.005853598,0.005781274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.72,75.15051,-0.6933973,-16.13014,0.07949465,0.3726032,-0.0006630992,1,-0.01687342,-0.01691403,0.01380331,0.0137631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.74,75.15192,-0.6935319,-16.13013,0.1239482,0.3928121,0.0005665309,1,-0.02676113,-0.02679048,0.02096669,0.02088992,1,0,0,0,0,0,0,0,0,0,14,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,40,
183.76,75.15643,-0.6938398,-16.13013,0.2180884,0.4253499,-0.002233652,1,-0.04400964,-0.0440626,0.03498249,0.03493987,1,0,0,0,0,0,0,0,0,0,15,30,15,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5,5,5,0,0,0,0,40,40,0,0,0,0,0,14,28,14,0,0,0,0,0,40,
183.78,75.16348,-0.6941639,-16.13012,0.3317928,0.5133296,-0.004263076,1,-0.06960464,-0.06959367,0.0559115,0.055861,1,0,0,0,0,0,0,0,0,0,16,32,16,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,8,8,8,0,0,0,0,40,40,40,0,0,5,5,20,30,20,5,5,0,0,40,40,
183.8,75.16348,-0.6941639,-16.13012,0.3317928,0.5133296,-0.004263076,1,-0.06960464,-0.06959367,0.0559115,0.055861,1,0,1,0,0,0,0,0,0,0,19,39,20,0,0,0,0,0,0,0,0,0,0,0,13,13,13,0,13,13,13,0,0,0,0,40,40,40,0,0,8,8,24,32,24,8,8,0,0,40,40,
183.82,75.17477,-0.6945107,-16.13011,0.4606861,0.486683,0.003219238,1,-0.08466598,-0.08473121,0.06741788,0.06736755,1,0,1,0,0,0,0,0,0,0,19,39,20,0,0,0,0,0,0,0,0,0,0,0,13,13,13,0,13,13,13,0,0,0,0,40,40,40,0,0,13,13,32,39,33,13,13,0,0,40,40,
183.84,75.18778,-0.694761,-16.13009,0.5805298,0.5113622,0.00146817,1,-0.1023021,-0.1023267,0.08114179,0.08112729,1,0,5,0,0,0,0,0,0,0,19,37,18,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,16,16,16,0,0,0,0,40,40,40,40,0,13,13,32,39,33,13,13,0,40,40,40,
183.86,75.19737,-0.6948718,-16.13008,0.6547203,0.5222049,-0.003195796,1,-0.1025885,-0.1025893,0.08121375,0.08119355,1,0,6,0,0,0,0,0,0,0,19,39,19,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,20,20,20,0,0,0,0,40,40,40,40,0,16,16,35,37,34,16,16,0,40,40,40,
183.88,75.20586,-0.6949313,-16.13007,0.7139255,0.5055294,0.0006711234,1,-0.1004331,-0.1004465,0.07809976,0.07809918,1,0,6,0,0,0,0,0,0,0,19,39,20,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,20,20,20,0,0,0,0,0,40,40,40,40,20,20,39,39,39,20,20,40,40,40,40,
183.9,75.22755,-0.6949859,-16.13005,0.8480082,0.4898525,-0.005629941,1,-0.0856941,-0.08580167,0.06252187,0.06261794,1,0,0,0,0,0,0,0,0,0,19,38,19,0,0,0,0,0,0,0,0,0,0,0,19,19,19,0,19,19,19,0,0,0,0,0,0,40,40,40,20,20,39,39,40,20,20,40,40,40,0,
183.92,75.25285,-0.6949639,-16.13001,0.9819654,0.4839596,0.001914854,1,-0.06738418,-0.06746785,0.04371859,0.04378799,1,0,5,0,0,0,0,0,0,0,18,37,19,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,15,15,15,0,0,0,0,0,0,40,40,40,19,19,38,38,38,19,19,40,40,40,0,
183.94,75.27506,-0.6949285,-16.13,1.088735,0.5148045,0.003844534,1,-0.05401722,-0.05397522,0.02920949,0.02929809,1,0,5,0,0,0,0,0,0,0,18,37,18,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,10,10,10,0,0,0,0,0,0,0,40,40,55,15,33,37,34,15,55,40,40,0,0,
183.96,75.28874,-0.6949137,-16.12999,1.147059,0.4877087,-0.002054224,1,-0.04753945,-0.04741181,0.0216416,0.02194625,1,0,6,0,0,0,0,0,0,0,20,39,19,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,7,7,7,0,0,0,0,0,0,0,40,40,50,10,28,37,28,10,50,40,40,0,0,
183.98,75.33797,-0.6948715,-16.12995,1.335512,0.484089,0.00238287,1,-0.04013551,-0.03908037,0.01517281,0.0178717,1,0,6,0,0,0,0,0,0,0,18,37,18,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5,5,5,0,0,0,0,0,0,0,40,40,47,47,27,39,26,47,47,40,40,0,0,
184,75.35036,-0.6948468,-16.12994,1.377663,0.474798,0.007011394,1,-0.03460829,-0.03361985,0.01116325,0.01411036,1,0,3,0,0,0,0,0,0,0,18,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,45,23,37,23,45,45,40,0,0,0,
184.02,75.36749,-0.6947992,-16.12994,1.433501,0.4827405,0.007436816,1,-0.03070769,-0.03012342,0.01099089,0.01365667,1,0,0,0,0,0,0,0,0,0,18,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,18,37,18,40,40,40,0,0,0,
184.04,75.38985,-0.6947175,-16.12994,1.506105,0.4994191,0.001414414,1,-0.02812209,-0.02849059,0.01369382,0.01498791,1,0,0,0,0,0,0,0,0,0,19,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,58,35,57,40,40,0,0,0,0,
184.06,75.43779,-0.6943973,-16.12993,1.645386,0.4450709,-0.007576754,1,-0.02777903,-0.0286428,0.02550532,0.02459763,1,0,2,0,0,0,0,0,0,0,19,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,59,36,57,40,40,0,0,0,0,
184.08,75.50071,-0.6934639,-16.12983,1.812087,0.4785981,-0.008505388,1,-0.02723538,-0.02813763,0.04193574,0.03488997,1,0,2,0,0,0,0,0,0,0,16,33,17,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,6,6,6,0,0,0,0,0,0,0,0,0,40,40,59,78,59,40,40,0,0,0,0,
184.1,75.50071,-0.6934639,-16.12983,1.812087,0.4785981,-0.008505388,1,-0.02723538,-0.02813763,0.04193574,0.03488997,1,0,2,0,0,0,0,0,0,0,17,35,19,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,10,10,10,0,0,0,0,0,0,0,0,0,40,40,59,78,59,40,40,0,0,0,0,
184.12,75.54021,-0.6927724,-16.12973,1.908802,0.4746008,-0.003193502,1,-0.02539851,-0.02177452,0.03512864,0.02148565,1,0,3,0,0,0,0,0,0,0,17,35,19,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,10,10,10,0,0,0,0,0,0,0,0,0,8,48,65,75,69,50,10,0,0,0,0,
184.14,75.57571,-0.6922746,-16.12962,1.994577,0.4977862,0.001129989,1,-0.02173713,-0.0164656,0.02347454,0.01055958,1,0,3,0,0,0,0,0,0,0,17,36,18,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,8,8,8,0,0,0,0,0,0,0,0,0,8,8,65,75,69,10,10,0,0,0,0,
184.16,75.63194,-0.6917924,-16.12948,2.126137,0.4833152,0.003804611,1,-0.0232247,-0.01781727,0.01067183,0.002002174,1,0,0,0,0,0,0,0,0,0,19,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,5,5,62,76,66,8,8,0,0,0,0,
184.18,75.65805,-0.6917186,-16.12943,2.182442,0.479618,0.005368205,1,-0.02633728,-0.0192042,-0.0028422,-0.01034415,1,0,0,0,0,0,0,0,0,0,18,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,78,64,5,5,0,0,0,0,
184.2,75.71238,-0.6918106,-16.12935,2.302682,0.5266879,0.01526838,1,-0.03522846,-0.03206584,-0.02150829,-0.02018939,1,0,3,0,0,0,0,0,0,0,18,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,76,18,0,0,0,0,0,0,
184.22,75.74781,-0.6919944,-16.12934,2.37748,0.4889112,0.005821645,1,-0.04833161,-0.0586318,-0.01346615,0.004328244,0,0,2,0,0,0,0,0,0,1,21,39,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,76,17,0,0,0,0,0,0,
184.24,75.82949,-0.6928322,-16.12929,2.533373,0.5116537,-0.01376469,1,-0.07707176,-0.08878051,0.01756223,0.03562666,0,0,2,0,0,0,0,0,0,0,19,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,39,18,0,0,0,0,0,0,
184.26,75.82949,-0.6928322,-16.12929,2.533373,0.5116537,-0.01376469,1,-0.07707176,-0.08878051,0.01756223,0.03562666,1,0,2,0,0,0,0,0,0,0,18,38,21,1,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,18,0,0,0,0,0,0,
184.28,75.90841,-0.6940056,-16.12912,2.681429,0.453254,-0.00281378,1,-0.06380691,-0.06241528,0.02121043,0.03369669,1,0,2,0,0,0,0,0,0,0,18,38,21,1,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,40,0,0,0,0,8,8,26,38,21,1,0,0,0,0,0,
184.3,75.92468,-0.6942421,-16.12909,2.707239,0.4297595,0.007269233,1,-0.05122191,-0.04465312,0.02235878,0.03399569,1,0,1,0,0,0,0,0,0,0,17,34,17,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,5,5,5,0,0,0,0,40,40,0,0,0,8,8,26,38,21,1,0,0,0,0,40,
184.32,76.01693,-0.6949257,-16.129,2.848057,0.4566508,0.01651436,1,0.04065393,0.05118415,0.01556751,0.01762508,1,0,3,0,0,0,0,0,0,0,17,32,15,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,5,5,5,0,0,0,0,40,40,0,0,0,8,8,25,34,22,5,5,0,0,0,40,
184.34,76.07813,-0.6947291,-16.12902,2.940817,0.4547435,0.001856826,1,0.06077196,0.06909287,0.01179282,0.00627036,1,0,3,0,0,0,0,0,0,1,19,33,15,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,10,10,10,40,40,40,0,0,8,8,25,32,20,5,5,0,0,40,40,
184.36,76.1597,-0.6943003,-16.12902,3.060757,0.4561039,-0.0155588,1,0.07866304,0.08294916,-0.0001544244,-0.007915255,1,0,2,0,0,0,0,0,0,0,17,34,17,0,0,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0,0,0,15,15,15,40,52,52,12,0,0,1,19,33,15,0,0,0,10,50,50,
184.38,76.19698,-0.6941611,-16.12899,3.112998,0.4353609,-0.0161954,1,0.07858504,0.06887392,0.006519333,0.001084925,1,0,2,0,0,0,0,0,0,0,16,33,19,1,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,19,19,19,40,57,57,17,0,0,0,17,34,17,0,0,0,15,55,55,
184.4,76.30252,-0.6940593,-16.12882,3.247165,0.4190427,-0.001161343,1,0.06163741,0.04720617,-0.009866934,-0.01375584,1,0,0,0,0,0,0,0,0,0,15,31,18,1,0,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0,0,0,19,19,19,40,60,60,60,0,0,0,16,33,19,1,0,0,59,59,59,
184.42,76.342,-0.6941814,-16.12875,3.296451,0.4160053,-0.001572289,1,-0.005624337,-0.02778172,-0.01576855,-0.01738469,1,0,1,0,0,0,0,0,0,0,16,32,16,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,15,15,15,40,57,57,57,0,0,0,15,31,18,1,0,0,59,59,59,
184.44,76.39219,-0.6945028,-16.12866,3.359314,0.4535422,-0.001958223,1,-0.02689757,-0.04077665,-0.02592584,-0.02583116,1,0,1,0,0,0,0,0,0,0,15,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,40,0,0,16,32,16,0,0,40,55,55,55,
184.46,76.48505,-0.695114,-16.12848,3.476466,0.395401,-0.006081399,1,-0.03007905,-0.03086542,0.001947612,-0.0009596197,1,0,2,0,0,0,0,0,0,0,17,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,15,31,16,0,0,40,40,40,0,
184.48,76.5272,-0.6952055,-16.12838,3.518187,0.3323339,-0.002174804,1,-0.0232784,-0.01838006,0.02194971,0.01446572,1,0,2,0,0,0,0,0,0,0,14,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,17,34,17,0,0,40,40,40,0,
184.5,76.61288,-0.6949379,-16.12821,3.589748,0.2332855,0.008576315,1,-0.01621362,-0.001605766,0.05131331,0.04257576,1,0,1,0,0,0,0,0,0,0,12,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,40,40,40,0,14,29,15,0,40,40,40,0,0,
184.52,76.7,-0.6947846,-16.12809,3.648679,0.2930261,0.01660331,1,-0.001574191,0.0103463,0.0272795,0.02683611,1,0,0,0,0,0,0,0,0,0,9,17,8,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,12,12,12,0,0,0,0,0,0,0,40,40,40,0,12,25,17,5,45,40,40,0,0,
184.54,76.78902,-0.6948144,-16.12805,3.738179,0.367328,0.01170198,1,0.003884102,0.01305167,0.02373768,0.02790947,1,0,0,0,0,0,0,0,0,1,12,20,9,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,6,6,6,0,0,0,0,0,0,0,40,40,50,50,19,17,20,52,52,40,40,0,0,
184.56,76.78902,-0.6948144,-16.12805,3.738179,0.367328,0.01170198,1,0.003884102,0.01305167,0.02373768,0.02790947,1,0,1,0,0,0,0,0,0,1,15,27,12,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,5,5,5,0,0,0,0,0,0,0,0,40,46,47,18,20,15,46,46,40,0,0,0,
184.58,76.92697,-0.6944503,-16.12805,3.891392,0.4613671,-0.00817303,1,0.01998233,0.02229586,0.0005016724,0.001944167,1,0,1,0,0,0,0,0,0,1,15,27,12,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,5,5,5,0,0,0,0,0,0,0,0,40,46,47,21,27,17,45,45,40,0,0,0,
184.6,76.97423,-0.6942583,-16.12803,3.944028,0.4264062,-0.01123864,1,0.02108086,0.01794696,-0.01903748,-0.01536701,1,0,3,0,0,0,0,0,0,0,16,34,18,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,61,27,57,45,45,0,0,0,0,
184.62,77.08256,-0.6942849,-16.12794,4.044847,0.3685292,-0.00713756,1,0.00239733,-0.006306826,-0.04127167,-0.03670641,1,0,2,0,0,0,0,0,0,0,15,31,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5,5,5,0,40,40,56,34,58,40,40,0,0,0,0,
184.64,77.13157,-0.6945961,-16.12787,4.089313,0.3736074,-0.003830075,1,-0.01389553,-0.01964195,-0.02985575,-0.03083822,1,0,2,0,0,0,0,0,0,0,13,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,55,71,57,41,40,0,5,5,5,
184.66,77.24409,-0.6953769,-16.12772,4.209063,0.4536686,0.0002362053,1,-0.01491358,-0.01823784,-0.00725131,-0.0141814,1,0,0,0,0,0,0,0,0,0,13,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,53,67,54,40,0,0,0,0,0,
184.68,77.29511,-0.6954781,-16.12764,4.25738,0.3773202,-0.0008888542,1,-0.01246615,-0.01498287,0.004550566,-0.002148996,1,0,1,0,0,0,0,0,0,0,17,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,53,68,54,40,0,0,0,0,0,
184.7,77.43779,-0.6949717,-16.12741,4.359134,0.3087777,-0.001799196,1,0.0001727058,0.0008669522,0.019178,0.01267733,1,0,1,0,0,0,0,0,0,0,14,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,74,57,0,0,0,0,0,0,
184.72,77.49049,-0.6947508,-16.12732,4.397794,0.3479739,-0.00110153,1,0.01197153,0.01590559,0.03623349,0.03018696,1,0,2,0,0,0,0,0,0,0,11,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,68,54,0,0,0,0,0,0,
184.74,77.55714,-0.6945223,-16.12721,4.455319,0.4148618,0.003458452,1,0.02185699,0.02784613,0.0335529,0.02897185,1,0,2,0,0,0,0,0,0,0,13,26,13,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,51,63,52,0,0,0,0,0,0,
184.76,77.67953,-0.6942208,-16.12704,4.572674,0.4549018,0.006319113,1,0.01479806,0.01782984,0.006860178,0.006433012,1,0,1,0,0,0,0,0,0,0,16,31,15,0,0,0,0,0,0,0,6,6,6,0,7,7,7,0,8,8,8,0,5,5,5,0,0,0,0,0,7,7,20,66,22,9,9,0,0,0,0,
184.78,77.73497,-0.6942007,-16.12697,4.625437,0.4348369,0.002300658,1,1.271867E-05,-0.0001390023,-0.01415588,-0.009255277,0,0,0,0,0,0,0,0,0,0,18,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,7,7,23,71,23,8,8,0,5,5,5,
184.8,77.86189,-0.6942895,-16.12681,4.737461,0.414257,-0.002169124,1,-0.02815374,-0.03047159,-0.01779687,-0.005499971,0,0,0,0,0,0,0,0,0,0,16,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,16,0,0,0,0,0,0,
184.82,77.91924,-0.694172,-16.12673,4.786599,0.4126929,1.169997E-05,1,-0.03191973,-0.03459705,0.004083799,0.01746039,1,0,1,0,0,0,0,0,0,0,15,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,16,0,0,0,0,0,0,
184.84,78.13864,-0.6933228,-16.12643,4.920732,0.2318258,-0.005272772,1,-0.01639473,-0.01381047,-0.01108428,-0.01404731,1,0,1,0,0,0,0,0,0,0,15,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,15,31,16,0,0,0,0,0,0,
184.86,78.13864,-0.6933228,-16.12643,4.920732,0.2318258,-0.005272772,1,-0.01639473,-0.01381047,-0.01108428,-0.01404731,1,0,1,0,0,0,0,0,0,0,8,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,15,31,16,0,0,0,0,0,0,
184.88,78.27341,-0.6941943,-16.12619,5.041783,0.6711793,0.002730954,1,0.01589185,0.01365988,-0.03911779,-0.03607147,1,0,3,0,0,0,0,0,0,0,8,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,8,17,9,0,0,0,0,0,40,
