0,0,0,0,8,36,28,20,16,20,20,20,0,2,2,2
0,0,0,0,8,36,28,20,16,20,20,20,0,2,2,2
0,0,0,1,11,33,23,16,16,16,16,16,0,7,7,7
0,4,4,5,11,18,24,16,16,16,16,0,0,9,9,9
0,8,8,9,11,23,29,20,16,16,16,0,0,7,7,7
0,8,8,9,11,23,13,20,16,16,0,0,0,7,7,7
0,8,8,8,9,21,12,19,16,16,0,0,0,6,6,6
0,6,6,6,7,19,14,20,16,23,7,7,0,0,0,0
0,6,6,6,7,19,14,4,16,7,7,7,0,0,0,0
0,0,0,0,8,20,12,4,16,8,8,8,0,0,0,0
0,3,3,6,11,18,8,2,0,5,5,5,0,0,0,0
0,5,5,9,12,11,3,0,0,4,4,4,0,0,0,0
0,5,5,9,12,11,3,0,0,4,4,4,0,0,0,0
0,6,6,11,10,6,0,0,0,3,3,3,0,8,8,8
0,7,8,14,12,5,0,0,0,0,0,0,0,11,11,11
0,8,9,16,12,5,0,0,0,0,0,0,0,8,8,8
0,8,9,16,12,5,0,0,0,0,0,0,0,8,8,8
0,7,10,17,10,3,0,0,0,4,4,4,0,5,5,5
0,7,10,17,10,3,0,0,0,4,4,4,0,5,5,5
0,6,10,18,10,5,3,3,0,6,6,6,0,4,4,4
0,3,11,20,11,6,4,4,0,10,10,10,0,0,0,0
0,0,9,20,12,7,6,6,0,18,18,18,0,0,0,0
0,2,15,28,12,10,10,10,0,13,13,13,0,0,0,0
0,2,15,28,12,10,10,10,0,13,13,13,0,0,0,0
0,6,19,32,13,14,14,14,0,5,5,5,0,2,2,2
0,8,20,35,16,7,5,5,0,0,0,0,0,8,8,8
0,8,20,35,16,7,5,5,0,0,0,0,0,8,8,8
0,7,18,32,18,4,0,0,0,0,0,0,0,16,16,16
0,8,18,33,19,4,0,0,0,6,6,6,0,14,14,14
0,14,21,35,19,5,0,0,0,7,7,7,0,9,9,9
0,12,18,29,17,9,4,4,0,6,6,6,0,6,6,6
0,4,10,20,13,10,6,6,0,5,5,5,0,0,0,0
0,0,5,15,14,11,6,6,0,6,6,6,0,0,0,0
0,4,9,18,12,9,6,6,0,6,6,6,0,0,0,0
0,4,9,18,12,8,4,4,0,4,4,4,0,3,3,3
0,5,9,17,11,7,3,3,0,2,2,2,0,5,5,5
0,6,10,17,9,5,3,3,0,0,0,0,0,6,6,6
0,8,11,17,9,8,5,5,0,0,0,0,0,8,8,8
0,8,11,18,9,8,5,5,0,0,0,0,0,10,10,10
0,6,11,18,8,4,2,2,0,0,0,0,0,11,11,11
0,4,9,16,9,2,0,0,0,0,0,0,0,10,10,10
0,4,9,16,9,2,0,0,0,0,0,0,0,10,10,10
0,3,8,14,8,1,0,0,0,0,0,0,0,8,8,8
0,5,10,18,9,4,2,2,0,0,0,0,0,4,4,4
0,4,12,21,9,4,4,4,0,0,0,0,0,0,0,0
0,0,10,21,10,4,4,4,0,6,6,6,0,0,0,0
0,0,12,22,10,5,5,5,0,13,13,13,0,0,0,0
0,2,12,23,12,6,5,5,0,13,13,13,0,2,2,2
0,5,16,28,13,7,6,6,0,5,5,5,0,0,0,0
0,6,18,30,14,11,10,10,0,0,0,0,0,0,0,0
0,6,20,32,12,7,7,7,0,0,0,0,0,3,3,3
0,6,16,30,16,3,0,0,0,0,0,0,0,12,12,12
0,6,16,30,16,2,0,0,0,0,0,0,0,12,12,12
0,4,12,24,16,7,3,3,0,6,6,6,0,16,16,16
0,5,12,24,17,8,4,4,0,8,8,8,0,10,10,10
0,8,14,23,13,8,5,5,0,8,8,8,0,4,4,4
0,8,14,23,13,8,5,5,0,8,8,8,0,4,4,4
0,3,6,14,12,10,6,6,0,8,8,8,0,0,0,0
0,2,7,18,15,9,4,4,0,5,5,5,0,0,0,0
0,4,9,17,10,8,5,5,0,7,7,7,0,7,7,7
0,6,12,20,9,6,4,4,0,4,4,4,0,10,10,10
0,6,12,20,9,6,4,4,0,4,4,4,0,10,10,10
0,8,11,20,12,4,0,0,0,0,0,0,0,0,0,0
0,8,16,26,10,4,4,4,0,0,0,0,0,9,9,9
0,7,10,16,9,7,4,4,0,0,0,0,0,10,10,10
0,7,10,16,9,7,4,4,0,0,0,0,0,10,10,10
0,5,8,15,8,6,3,3,0,0,0,0,0,8,8,8
0,3,14,24,10,3,3,3,0,0,0,0,0,3,3,3
0,3,14,24,10,3,3,3,0,0,0,0,0,3,3,3
0,0,11,23,12,3,3,3,0,0,0,0,0,2,2,2
0,0,10,21,11,3,2,2,0,6,6,6,0,8,8,8
0,0,10,21,11,3,2,2,0,6,6,6,0,8,8,8
0,0,10,22,12,4,2,2,0,5,5,5,0,8,8,8
0,1,12,18,8,38,38,38,0,4,4,4,0,7,7,7
0,0,8,18,9,3,3,3,0,0,0,0,0,13,13,13
0,0,8,18,9,3,3,3,0,0,0,0,0,13,13,13
0,0,6,18,17,28,22,22,0,3,3,3,0,14,14,14
0,0,4,14,14,17,12,12,0,6,6,6,0,6,6,6
0,33,33,40,16,20,12,12,0,4,4,4,0,0,0,0
0,33,33,40,16,20,12,12,0,4,4,4,0,0,0,0
0,18,20,24,5,11,10,10,0,0,0,0,0,3,3,3
0,12,14,20,8,7,4,4,0,0,0,0,0,6,6,6
0,12,14,20,8,7,4,4,0,0,0,0,0,6,6,6
0,16,18,23,8,6,3,3,0,0,0,0,0,12,12,12
