16,28,28,28,0,4,4,4,0,3,10,11,4,26,26,26
16,26,26,26,0,0,0,0,0,2,10,12,4,26,26,26
16,22,22,22,16,4,4,4,0,2,9,11,20,23,23,23
0,22,22,22,16,4,4,4,0,2,9,11,20,23,23,23
0,16,16,16,16,24,8,8,0,2,8,24,18,18,18,18
0,3,19,19,16,25,9,9,0,2,7,24,18,16,16,0
0,3,19,19,16,25,9,9,0,2,7,24,18,16,16,0
0,7,7,23,16,23,23,7,0,1,21,22,18,20,4,4
0,7,7,23,16,23,23,7,0,1,21,22,18,20,4,4
0,7,7,23,16,16,16,16,0,22,26,22,16,23,7,7
0,7,7,7,16,16,16,16,0,22,26,22,16,7,7,7
0,3,3,3,16,16,16,16,16,20,22,18,16,4,4,4
0,0,0,0,0,16,16,16,16,21,23,19,0,0,0,0
0,0,0,0,0,16,16,16,16,21,23,19,0,0,0,0
0,0,0,0,0,4,20,20,16,23,27,6,0,0,0,0
0,0,0,0,0,9,25,25,16,28,33,12,0,0,0,0
0,0,0,0,0,7,23,23,16,29,34,15,0,0,0,0
0,0,0,0,0,7,7,23,16,29,18,15,0,0,0,0
0,0,0,0,0,0,0,16,16,24,14,15,3,0,0,0
0,0,0,0,0,0,0,0,16,2,8,10,3,0,0,0
0,0,0,0,0,0,0,0,16,2,8,10,3,0,0,0
0,0,0,0,0,3,3,3,0,1,7,10,4,0,0,0
0,4,4,4,0,4,4,4,0,10,15,18,4,0,0,0
0,4,4,4,0,4,4,4,0,10,15,18,4,0,0,0
0,4,4,4,0,3,3,3,0,12,18,19,3,0,0,0
0,0,0,0,0,0,0,0,0,12,18,17,2,3,3,3
0,0,0,0,0,0,0,0,0,13,18,15,0,2,2,2
0,0,0,0,0,0,0,0,0,13,18,15,0,2,2,2
0,5,5,5,0,4,4,4,0,10,16,10,0,2,2,2
0,8,8,8,0,3,3,3,0,4,9,5,0,4,4,4
16,8,8,8,0,0,0,0,0,9,13,8,0,4,4,4
16,8,8,8,0,0,0,0,0,9,13,8,0,4,4,4
16,22,6,6,0,0,0,0,0,14,17,13,0,0,0,16
16,16,0,0,0,3,3,3,1,17,18,14,0,0,0,16
16,18,18,2,0,6,6,6,0,13,14,11,0,3,19,19
16,18,18,2,0,6,6,6,0,13,14,11,0,3,19,19
16,24,24,24,0,7,7,7,0,6,6,6,0,23,23,23
16,28,28,28,0,6,6,6,0,4,4,4,0,25,25,25
16,28,28,28,0,6,6,6,0,4,4,4,0,25,25,25
16,29,29,29,16,2,2,2,0,0,0,0,16,24,24,24
0,28,28,28,16,0,0,0,0,6,6,6,16,20,20,20
