0,2,7,7,2,0,0,0,0,4,4,4,0,0,0,0
0,0,4,7,2,4,4,4,0,3,3,3,0,2,2,2
0,0,4,5,2,7,7,7,0,3,3,3,0,0,0,0
0,4,7,6,0,0,0,0,0,8,8,8,0,0,0,0
0,4,7,6,0,0,0,0,0,8,8,8,0,0,0,0
0,3,6,2,0,8,8,8,0,0,0,0,0,0,0,0
0,7,10,8,0,0,0,0,0,0,0,0,0,4,4,4
0,3,6,2,0,9,9,9,0,12,12,12,0,6,6,6
0,3,6,2,0,9,9,9,0,12,12,12,0,6,6,6
2,12,10,6,0,10,10,10,0,16,16,16,0,0,0,0
3,11,8,3,0,8,8,8,0,6,6,6,0,3,3,3
3,11,8,3,0,8,8,8,0,6,6,6,0,3,3,3
2,19,17,14,0,6,6,6,0,3,3,3,0,7,7,7
2,19,16,14,0,3,3,3,0,2,2,2,0,13,13,13
6,16,12,12,0,0,0,0,0,4,4,4,0,9,9,12
6,16,12,12,0,0,0,0,0,4,4,4,0,9,9,12
3,11,10,10,0,4,4,4,0,8,8,8,0,6,8,10
0,8,8,8,0,8,8,8,0,10,10,10,0,5,5,5
1,2,2,2,0,8,8,8,0,10,10,10,0,0,2,3
1,3,3,3,0,7,7,7,0,9,9,9,0,2,5,6
2,4,4,4,0,8,8,8,0,8,8,8,0,5,7,10
0,9,9,9,0,8,8,8,0,7,7,7,0,9,9,9
2,12,12,12,0,8,8,8,0,6,6,6,0,11,13,16
0,12,12,12,0,6,6,6,0,4,4,4,0,10,10,10
0,12,12,12,0,6,6,6,0,4,4,4,0,11,11,11
0,12,12,12,0,5,5,5,0,4,4,4,0,12,12,12
0,12,12,12,0,3,3,3,0,0,0,0,0,11,11,11
1,9,9,9,0,0,0,0,0,0,0,0,0,10,13,13
1,7,7,7,0,6,6,6,0,6,6,6,0,9,12,12
2,5,5,5,0,10,10,10,0,8,8,8,0,8,11,12
3,2,2,2,0,12,12,12,0,8,8,8,0,4,9,12
2,0,0,0,0,12,12,12,0,7,7,7,0,2,9,9
0,7,7,7,0,11,11,11,0,6,6,6,0,12,19,14
0,12,12,12,0,10,10,10,0,4,4,4,4,20,18,12
0,14,14,14,0,9,9,9,0,2,2,2,5,24,20,13
0,14,14,14,0,9,9,9,0,2,2,2,5,24,20,13
0,11,11,11,0,4,4,4,0,3,3,3,7,26,21,12
0,11,11,11,0,4,4,4,0,3,3,3,7,27,21,12
0,8,8,8,0,0,0,0,0,0,0,0,8,24,16,9
0,6,6,6,0,7,7,7,0,3,3,3,7,23,15,8
0,4,4,4,0,8,8,8,0,2,2,3,6,17,11,6
0,4,4,4,0,8,8,8,0,2,2,3,6,17,11,6
0,0,0,0,0,9,9,9,0,0,0,0,2,7,6,2
0,5,5,5,0,10,10,10,0,3,3,3,0,10,14,9
0,6,6,6,0,4,4,4,0,0,0,0,0,12,17,12
0,6,6,6,0,4,4,4,0,0,0,0,0,12,17,12
1,6,6,6,0,0,0,0,0,3,3,3,0,12,17,15
1,8,8,8,0,3,3,3,0,2,2,2,0,14,18,17
0,4,4,4,0,3,3,3,0,0,0,0,0,10,16,11
0,0,0,0,0,3,3,3,0,0,0,0,0,4,9,6
0,0,0,0,0,3,3,3,0,0,0,0,0,4,9,6
0,0,0,0,0,2,2,2,0,10,10,10,0,4,6,2
0,0,0,0,0,6,6,6,0,11,11,11,2,6,5,1
0,0,0,0,0,0,0,0,0,6,6,7,5,5,1,0
0,0,0,0,0,0,0,0,0,6,6,7,5,5,1,0
0,5,5,5,0,0,0,0,0,3,3,3,1,10,10,7
0,10,10,10,0,0,0,0,0,3,3,3,0,10,12,9
0,10,10,10,0,0,0,0,0,3,3,3,0,10,12,9
0,8,8,8,0,2,2,2,0,0,0,0,2,8,6,3
0,4,4,4,0,0,0,0,0,0,0,0,2,8,8,2
0,0,0,0,0,9,9,9,0,10,10,10,3,9,8,2
0,0,0,0,0,9,9,9,0,10,10,10,3,9,8,2
0,0,0,0,0,11,11,11,0,14,14,14,2,9,11,4
0,3,3,3,0,8,8,8,0,10,10,10,6,15,10,2
0,3,3,3,0,8,8,8,0,10,10,10,6,15,10,2
0,14,14,14,0,7,7,7,0,9,9,9,8,28,21,12
0,15,15,15,0,7,7,7,0,8,8,8,8,32,24,14
0,13,13,13,0,6,6,6,0,5,5,5,8,30,21,11
0,13,13,13,0,6,6,6,0,5,5,5,8,30,21,11
0,11,11,11,0,0,0,0,0,0,0,0,8,27,21,11
0,10,10,10,0,0,0,0,0,3,3,3,9,27,18,9
0,7,7,7,0,6,6,6,0,7,7,7,7,25,19,10
0,7,7,7,0,6,6,6,0,7,7,7,7,25,19,10
0,0,0,0,0,10,10,10,0,9,9,9,6,18,12,4
0,0,0,0,0,10,10,10,0,10,10,10,4,10,6,0
0,0,0,0,0,10,10,10,0,10,10,10,4,10,6,0
0,6,6,6,0,12,12,12,0,8,8,8,1,9,9,6
0,12,12,12,0,11,11,11,0,6,6,6,0,12,15,12
0,14,14,14,0,7,7,7,0,3,3,3,1,16,15,13
0,14,14,14,0,7,7,7,0,3,3,3,1,16,15,13
0,14,14,14,0,3,3,3,0,0,0,0,0,17,18,16
0,12,12,12,0,0,0,0,0,0,0,0,0,17,20,16
0,12,12,12,0,0,0,0,0,0,0,0,0,17,19,16
1,8,8,8,0,4,4,4,0,7,7,7,0,12,16,15
1,3,3,3,0,10,10,10,0,4,4,4,0,8,11,10
1,3,3,3,0,10,10,10,0,4,4,4,0,8,11,10
1,0,0,0,0,6,6,6,0,3,3,3,0,3,8,7
0,6,6,6,0,7,7,7,0,4,4,4,0,12,16,10
0,6,6,6,0,7,7,7,0,4,4,4,0,12,16,10
0,12,12,12,0,9,9,9,0,0,0,0,1,14,16,10
0,8,8,8,0,6,6,6,0,0,0,0,2,14,14,9
0,6,6,6,0,0,0,0,0,0,0,0,4,18,15,9
0,6,6,6,0,0,0,0,0,0,0,0,4,17,14,8
0,6,6,6,0,0,0,0,0,0,0,0,4,17,14,8
0,2,2,2,0,2,2,2,0,4,4,4,0,12,17,10
0,2,2,2,0,2,2,2,0,4,4,4,0,12,17,10
1,0,0,0,0,0,0,0,0,0,0,0,0,5,12,8
6,0,0,0,0,6,6,6,0,4,4,4,0,1,9,14
9,0,0,0,0,6,6,6,0,0,0,0,0,3,10,19
12,3,0,0,0,0,0,0,0,0,0,0,0,0,4,13
12,3,0,0,0,0,0,0,0,0,0,0,0,0,4,13
16,12,5,5,0,0,0,0,0,5,5,5,0,6,8,18
24,18,8,8,0,3,3,3,0,11,11,11,0,7,10,23
24,18,8,8,0,3,3,3,0,11,11,11,0,7,10,23
25,11,0,0,0,8,8,8,0,5,5,5,0,2,5,19
27,12,0,0,0,2,2,2,0,0,0,0,0,0,2,17
27,15,3,3,0,0,0,0,0,0,0,0,0,3,6,21
6,10,8,8,0,6,6,6,0,10,10,10,0,7,9,14
6,12,10,10,0,19,19,19,0,20,20,20,0,6,8,12
20,16,6,6,0,14,14,14,0,16,16,16,0,3,4,14
20,16,6,6,0,14,14,14,0,16,16,16,0,3,4,14
20,16,6,6,0,14,14,14,0,16,16,16,0,3,4,14
0,11,11,11,0,0,0,0,0,0,0,0,0,10,10,10
0,17,17,17,0,15,15,15,0,11,11,11,0,14,14,14
18,26,15,12,0,16,16,16,0,12,12,12,0,9,9,16
21,15,3,0,0,7,7,7,0,4,4,4,0,4,4,13
12,16,9,7,0,0,0,0,0,0,0,0,0,6,6,11
10,11,4,3,0,0,0,0,0,4,4,4,0,5,5,10
10,11,4,3,0,0,0,0,0,4,4,4,0,5,5,9
16,26,15,11,0,0,0,0,0,4,4,4,0,9,9,14
19,24,11,6,0,4,4,4,0,8,8,8,0,4,4,10
19,24,11,6,0,4,4,4,0,8,8,8,0,4,4,10
17,17,6,0,0,10,10,10,0,8,8,8,0,0,0,5
18,17,5,0,0,9,9,9,0,4,4,4,0,0,0,6
21,23,9,3,0,4,4,4,0,2,2,2,0,0,0,7
24,26,11,4,0,6,6,6,0,4,4,4,0,6,6,15
24,26,11,4,0,6,6,6,0,4,4,4,0,6,6,15
21,26,13,9,0,6,6,6,0,2,2,2,0,6,6,14
21,22,9,4,0,2,2,2,0,0,0,0,0,2,2,10
21,22,9,4,0,2,2,2,0,0,0,0,0,2,2,10
21,16,3,0,0,0,0,0,0,0,0,0,0,4,4,13
16,13,3,0,0,2,2,2,0,2,2,2,0,4,4,10
15,14,4,0,0,2,2,2,0,2,2,2,0,4,4,10
14,12,2,0,0,4,4,4,0,4,4,4,0,4,4,10
14,12,2,0,0,5,5,5,0,5,5,5,0,0,0,5
14,12,3,0,0,4,4,4,0,4,4,4,0,0,0,5
14,12,3,0,0,4,4,4,0,4,4,4,0,0,0,5
12,10,2,0,0,2,2,2,0,4,4,4,0,0,0,4
12,13,5,3,0,2,2,2,0,0,0,0,0,2,2,7
12,13,5,3,0,2,2,2,0,0,0,0,0,2,2,7
15,16,6,3,0,0,0,0,0,0,0,0,0,3,3,9
15,16,6,3,0,0,0,0,0,0,0,0,0,3,3,9
18,16,6,2,0,0,0,0,0,4,4,4,0,4,4,11
19,14,2,0,0,4,4,4,0,6,6,6,0,6,6,14
19,16,4,0,0,4,4,4,0,4,4,4,0,3,3,10
22,16,3,0,0,4,4,4,0,3,3,3,0,0,0,9
22,16,3,0,0,4,4,4,0,3,3,3,0,0,0,9
20,18,6,2,0,0,0,0,0,0,0,0,0,0,0,8
23,19,7,6,0,0,0,0,0,0,0,0,0,2,2,14
21,17,7,7,0,0,0,0,0,0,0,0,0,0,1,13
21,17,7,7,0,0,0,0,0,0,0,0,0,0,1,13
18,14,6,6,0,0,0,0,0,3,3,3,0,0,2,12
18,10,2,2,0,0,0,0,0,6,6,6,0,0,3,14
18,10,2,2,0,0,0,0,0,6,6,6,0,0,3,14
14,4,0,0,0,4,4,4,0,6,6,6,0,2,6,15
19,8,0,0,0,5,5,5,0,6,6,6,0,0,2,13
19,8,0,0,0,5,5,5,0,6,6,6,0,0,2,13
20,3,0,0,0,8,8,8,0,8,8,8,0,0,13,30
